# label  time(ns)  cluster_avg  std
10  584.925000  0.240770  0.013426
10  585.337500  0.241822  0.013688
10  585.750000  0.242705  0.013538
10  586.162500  0.244682  0.013785
10  586.575000  0.245587  0.013705
10  586.987500  0.246145  0.013473
10  587.400000  0.246923  0.013277
10  587.812500  0.247268  0.012819
10  588.225000  0.246637  0.012081
10  588.637500  0.246330  0.011375
10  589.050000  0.245238  0.010242
10  589.462500  0.244108  0.010225
10  589.875000  0.244036  0.010233
10  590.287500  0.243729  0.010581
10  590.700000  0.244266  0.010621
10  591.112500  0.244948  0.010567
10  591.525000  0.244811  0.010526
10  591.937500  0.244949  0.010582
10  592.350000  0.245411  0.010630
10  592.762500  0.245725  0.010571
10  593.175000  0.246972  0.010636
10  593.587500  0.248854  0.011351
10  594.000000  0.249211  0.011348
10  594.412500  0.249694  0.011363
10  594.825000  0.250153  0.011491
10  595.237500  0.251052  0.012763
10  595.650000  0.250796  0.012851
10  596.062500  0.250485  0.013052
10  596.475000  0.250657  0.014127
10  596.887500  0.250054  0.014556
10  597.300000  0.248392  0.014619
10  597.712500  0.247425  0.014496
10  598.125000  0.246273  0.014620
10  598.537500  0.244478  0.014797
10  598.950000  0.243261  0.015160
10  599.362500  0.241529  0.015907
10  599.775000  0.239610  0.016500
10  600.187500  0.238772  0.016465
10  600.600000  0.237883  0.017079
10  601.012500  0.237619  0.017622
10  601.425000  0.238619  0.017427
10  601.837500  0.239577  0.017443
10  602.250000  0.239828  0.018434
10  602.662500  0.240726  0.018681
10  603.075000  0.241222  0.018265
10  603.487500  0.241613  0.018797
10  603.900000  0.242592  0.018981
10  604.312500  0.243819  0.018866
10  604.725000  0.244895  0.018720
10  605.137500  0.246388  0.018735
10  605.550000  0.247393  0.018678
10  605.962500  0.248133  0.019086
10  606.375000  0.249970  0.019127
10  606.787500  0.251759  0.019128
10  607.200000  0.254733  0.019221
10  607.612500  0.256772  0.019310
10  608.025000  0.259620  0.020566
10  608.437500  0.261898  0.021183
10  608.850000  0.263443  0.021307
10  609.262500  0.265524  0.021549
10  609.675000  0.267017  0.021916
10  610.087500  0.267205  0.021844
10  610.500000  0.266558  0.021341
10  610.912500  0.266654  0.021387
10  611.325000  0.266289  0.021359
10  611.737500  0.265344  0.021168
10  612.150000  0.263565  0.020189
10  612.562500  0.261622  0.019905
10  612.975000  0.259808  0.019596
10  613.387500  0.256155  0.018505
10  613.800000  0.253176  0.017744
10  614.212500  0.251643  0.017941
10  614.625000  0.249494  0.017940
10  615.037500  0.247540  0.017927
10  615.450000  0.246141  0.017971
10  615.862500  0.244926  0.017942
10  616.275000  0.244720  0.018092
10  616.687500  0.244459  0.017984
10  617.100000  0.243567  0.018620
10  617.512500  0.243607  0.019051
10  617.925000  0.243731  0.019339
10  618.337500  0.242893  0.019797
10  618.750000  0.241891  0.020023
10  619.162500  0.241634  0.018989
10  619.575000  0.240677  0.018633
10  619.987500  0.238965  0.018503
10  620.400000  0.238212  0.017467
10  620.812500  0.237232  0.016924
10  621.225000  0.236174  0.016778
10  621.637500  0.235172  0.016659
10  622.050000  0.234636  0.016421
10  622.462500  0.233651  0.016652
10  622.875000  0.234537  0.015464
10  623.287500  0.235412  0.014819
10  623.700000  0.236355  0.014484
10  624.112500  0.236582  0.014507
10  624.525000  0.236820  0.014523
10  624.937500  0.236022  0.013687
10  625.350000  0.235399  0.013364
10  625.762500  0.235193  0.013376
10  626.175000  0.235225  0.013452
10  626.587500  0.234346  0.013266
10  627.000000  0.234321  0.013273
10  627.412500  0.234588  0.013499
10  627.825000  0.234963  0.013958
10  628.237500  0.235011  0.013987
10  628.650000  0.235419  0.014192
10  629.062500  0.235445  0.014579
10  629.475000  0.236160  0.014827
10  629.887500  0.236059  0.014984
10  630.300000  0.236901  0.014246
10  630.712500  0.236890  0.013943
10  631.125000  0.236575  0.013959
10  631.537500  0.237281  0.013631
10  631.950000  0.237765  0.013191
10  632.362500  0.238180  0.013224
10  632.775000  0.238713  0.013373
10  633.187500  0.238499  0.013630
10  633.600000  0.237710  0.013629
10  634.012500  0.237143  0.013910
10  634.425000  0.235831  0.013839
10  634.837500  0.233570  0.013439
10  635.250000  0.231130  0.013261
10  635.662500  0.228754  0.013146
10  636.075000  0.227111  0.013204
10  636.487500  0.224829  0.013309
10  636.900000  0.223267  0.013260
10  637.312500  0.222245  0.013108
10  637.725000  0.221745  0.012837
10  638.137500  0.220649  0.012679
10  638.550000  0.219293  0.012931
10  638.962500  0.218061  0.013399
10  639.375000  0.217817  0.013338
10  639.787500  0.218131  0.013232
10  640.200000  0.218544  0.013213
10  640.612500  0.218784  0.013499
10  641.025000  0.219539  0.013590
10  641.437500  0.220856  0.013491
10  641.850000  0.222206  0.013453
10  642.262500  0.223816  0.013371
10  642.675000  0.225205  0.013441
10  643.087500  0.226236  0.013507
10  643.500000  0.228266  0.013392
10  643.912500  0.230066  0.013399
10  644.325000  0.231892  0.013406
10  644.737500  0.233213  0.013236
10  645.150000  0.234692  0.013230
10  645.562500  0.236285  0.013365
10  645.975000  0.237955  0.014038
10  646.387500  0.238402  0.013818
10  646.800000  0.238809  0.013772
10  647.212500  0.238507  0.013701
10  647.625000  0.238996  0.013710
10  648.037500  0.239415  0.013741
10  648.450000  0.239653  0.013813
10  648.862500  0.239871  0.013937
10  649.275000  0.239651  0.013965
10  649.687500  0.239413  0.014321
10  650.100000  0.238230  0.014127
10  650.512500  0.237260  0.014144
10  650.925000  0.235464  0.013763
10  651.337500  0.233650  0.013530
10  651.750000  0.232883  0.014100
10  652.162500  0.231910  0.014270
10  652.575000  0.231165  0.014735
10  652.987500  0.229596  0.015160
10  653.400000  0.228121  0.015062
10  653.812500  0.226449  0.015076
10  654.225000  0.224401  0.015108
10  654.637500  0.222226  0.015195
10  655.050000  0.220690  0.015399
10  655.462500  0.219844  0.015034
10  655.875000  0.219352  0.014620
10  656.287500  0.218998  0.013162
10  656.700000  0.217843  0.012879
10  657.112500  0.216076  0.012826
10  657.525000  0.215445  0.012063
10  657.937500  0.214944  0.011442
10  658.350000  0.214210  0.011273
10  658.762500  0.213425  0.011281
10  659.175000  0.212813  0.011315
10  659.587500  0.212797  0.010983
10  660.000000  0.212658  0.011351
10  660.412500  0.212035  0.013231
10  660.825000  0.212584  0.013696
10  661.237500  0.213420  0.013816
10  661.650000  0.213739  0.014761
10  662.062500  0.214837  0.015203
10  662.475000  0.215872  0.015253
10  662.887500  0.216365  0.014824
10  663.300000  0.217987  0.014798
10  663.712500  0.219510  0.014787
10  664.125000  0.221744  0.014651
10  664.537500  0.224177  0.014911
10  664.950000  0.225700  0.014912
10  665.362500  0.226804  0.014852
10  665.775000  0.228448  0.014921
10  666.187500  0.229514  0.014864
10  666.600000  0.229908  0.014475
10  667.012500  0.230552  0.014506
10  667.425000  0.231453  0.014550
10  667.837500  0.232305  0.014633
10  668.250000  0.233060  0.014758
10  668.662500  0.233031  0.014575
10  669.075000  0.233482  0.014496
10  669.487500  0.233666  0.014013
10  669.900000  0.233741  0.013472
10  670.312500  0.233975  0.013457
10  670.725000  0.234287  0.013368
10  671.137500  0.234968  0.013328
10  671.550000  0.234589  0.013300
10  671.962500  0.234302  0.012819
10  672.375000  0.233642  0.012293
10  672.787500  0.231801  0.012300
10  673.200000  0.230941  0.011993
10  673.612500  0.230232  0.011687
10  674.025000  0.230172  0.011889
10  674.437500  0.229644  0.012048
10  674.850000  0.229772  0.011963
10  675.262500  0.228797  0.012787
10  675.675000  0.229013  0.012799
10  676.087500  0.229682  0.012888
10  676.500000  0.230854  0.013368
10  676.912500  0.232140  0.013593
10  677.325000  0.234135  0.013033
10  677.737500  0.235816  0.013535
10  678.150000  0.236405  0.013723
10  678.562500  0.237755  0.013395
10  678.975000  0.238584  0.013196
10  679.387500  0.239353  0.013303
10  679.800000  0.239552  0.013294
10  680.212500  0.239274  0.013185
10  680.625000  0.239114  0.013145
10  681.037500  0.239022  0.013124
10  681.450000  0.238005  0.012517
10  681.862500  0.237725  0.012606
10  682.275000  0.237356  0.012693
10  682.687500  0.236593  0.012780
10  683.100000  0.235605  0.012837
10  683.512500  0.234670  0.013017
10  683.925000  0.233167  0.013057
10  684.337500  0.232199  0.013123
10  684.750000  0.231411  0.013236
10  685.162500  0.230776  0.013363
10  685.575000  0.230230  0.013361
10  685.987500  0.228983  0.013315
10  686.400000  0.227654  0.013311
10  686.812500  0.226469  0.013329
10  687.225000  0.225412  0.013260
10  687.637500  0.223754  0.013522
10  688.050000  0.222123  0.013554
10  688.462500  0.221255  0.013495
10  688.875000  0.220625  0.013492
10  689.287500  0.220390  0.013487
10  689.700000  0.221456  0.012603
10  690.112500  0.221363  0.012324
10  690.525000  0.221124  0.012247
10  690.937500  0.221600  0.011766
10  691.350000  0.222371  0.011202
10  691.762500  0.222600  0.011253
10  692.175000  0.224499  0.009405
10  692.587500  0.225855  0.009087
10  693.000000  0.226585  0.009165
10  693.412500  0.226387  0.009609
10  693.825000  0.226600  0.009726
10  694.237500  0.226695  0.009943
10  694.650000  0.226590  0.009520
10  695.062500  0.226474  0.010131
10  695.475000  0.225836  0.012156
10  695.887500  0.225617  0.014392
10  696.300000  0.226081  0.014908
10  696.712500  0.226994  0.015947
10  697.125000  0.228100  0.016900
10  697.537500  0.229877  0.017230
10  697.950000  0.231029  0.018028
10  698.362500  0.232538  0.018746
10  698.775000  0.234358  0.018813
10  699.187500  0.236932  0.018604
10  699.600000  0.238659  0.018026
10  700.012500  0.240605  0.017757
10  700.425000  0.242741  0.017450
10  700.837500  0.245029  0.017442
10  701.250000  0.246211  0.017304
10  701.662500  0.247145  0.017030
10  702.075000  0.248090  0.016507
10  702.487500  0.249537  0.016164
10  702.900000  0.250822  0.016067
10  703.312500  0.252227  0.016080
10  703.725000  0.253105  0.015917
10  704.137500  0.254082  0.016016
10  704.550000  0.255411  0.016219
10  704.962500  0.256032  0.016254
10  705.375000  0.256979  0.016488
10  705.787500  0.257132  0.016509
10  706.200000  0.256693  0.016317
10  706.612500  0.255563  0.015768
10  707.025000  0.255046  0.016042
10  707.437500  0.254228  0.016166
10  707.850000  0.253059  0.016241
10  708.262500  0.251908  0.016493
10  708.675000  0.250400  0.016623
10  709.087500  0.248375  0.016610
10  709.500000  0.245601  0.016453
10  709.912500  0.243258  0.016436
10  710.325000  0.241684  0.016657
10  710.737500  0.239350  0.016687
10  711.150000  0.237190  0.016736
10  711.562500  0.235305  0.017155
10  711.975000  0.233490  0.017222
10  712.387500  0.232861  0.016855
10  712.800000  0.232590  0.015972
10  713.212500  0.231912  0.016245
10  713.625000  0.231332  0.015746
10  714.037500  0.230940  0.015117
10  714.450000  0.230050  0.014916
10  714.862500  0.229479  0.013537
10  715.275000  0.229159  0.011934
10  715.687500  0.228615  0.011002
10  716.100000  0.226881  0.011241
10  716.512500  0.226403  0.011037
10  716.925000  0.225306  0.011031
10  717.337500  0.224472  0.011065
10  717.750000  0.223719  0.010957
10  718.162500  0.224021  0.010210
10  718.575000  0.224300  0.009291
10  718.987500  0.224544  0.008756
10  719.400000  0.224377  0.008756
10  719.812500  0.224911  0.008572
10  720.225000  0.225090  0.008582
10  720.637500  0.225199  0.008553
10  721.050000  0.224835  0.008649
10  721.462500  0.224676  0.008690
10  721.875000  0.224875  0.008643
10  722.287500  0.224660  0.008785
10  722.700000  0.224549  0.008912
10  723.112500  0.224888  0.008912
10  723.525000  0.224499  0.009661
10  723.937500  0.225003  0.009669
10  724.350000  0.224527  0.010746
10  724.762500  0.224834  0.010938
10  725.175000  0.224521  0.011659
10  725.587500  0.225242  0.011688
10  726.000000  0.226281  0.011688
10  726.412500  0.227821  0.011460
10  726.825000  0.229341  0.011448
10  727.237500  0.230715  0.011543
10  727.650000  0.232143  0.011498
10  728.062500  0.233458  0.011477
10  728.475000  0.233920  0.011398
10  728.887500  0.234669  0.011429
10  729.300000  0.234898  0.011240
10  729.712500  0.235252  0.010932
10  730.125000  0.235044  0.010258
10  730.537500  0.235324  0.009900
10  730.950000  0.235516  0.009625
10  731.362500  0.234950  0.009232
10  731.775000  0.234765  0.009173
10  732.187500  0.234330  0.009240
10  732.600000  0.234452  0.009252
10  733.012500  0.235010  0.009005
10  733.425000  0.234417  0.009030
10  733.837500  0.234937  0.008890
10  734.250000  0.234337  0.009091
10  734.662500  0.234624  0.009107
10  735.075000  0.234365  0.009079
10  735.487500  0.234329  0.009240
10  735.900000  0.234567  0.009290
10  736.312500  0.235090  0.009333
10  736.725000  0.235281  0.009264
10  737.137500  0.235017  0.009067
10  737.550000  0.234170  0.009271
10  737.962500  0.233832  0.009467
10  738.375000  0.234586  0.010067
10  738.787500  0.234463  0.010057
10  739.200000  0.234251  0.010100
10  739.612500  0.234651  0.010244
10  740.025000  0.233975  0.010247
10  740.437500  0.234732  0.009979
10  740.850000  0.234690  0.010086
10  741.262500  0.235113  0.009479
10  741.675000  0.235992  0.009832
10  742.087500  0.236348  0.009457
10  742.500000  0.236873  0.009522
10  742.912500  0.236898  0.009514
10  743.325000  0.237528  0.009783
10  743.737500  0.237655  0.009906
10  744.150000  0.237074  0.009671
10  744.562500  0.236344  0.009654
10  744.975000  0.235734  0.009638
10  745.387500  0.235618  0.009638
10  745.800000  0.236037  0.010124
10  746.212500  0.236453  0.010577
10  746.625000  0.236499  0.011048
10  747.037500  0.236614  0.011559
10  747.450000  0.235677  0.011598
10  747.862500  0.234307  0.011483
10  748.275000  0.233418  0.011510
10  748.687500  0.232369  0.011516
10  749.100000  0.231602  0.011387
10  749.512500  0.230582  0.011494
10  749.925000  0.229436  0.011480
10  750.337500  0.228736  0.011274
10  750.750000  0.228441  0.011689
10  751.162500  0.227643  0.011334
10  751.575000  0.226780  0.011269
10  751.987500  0.226424  0.011069
10  752.400000  0.226214  0.010736
10  752.812500  0.226134  0.010563
10  753.225000  0.225340  0.010560
10  753.637500  0.224166  0.010660
10  754.050000  0.223875  0.010663
10  754.462500  0.224366  0.010053
10  754.875000  0.224601  0.009528
10  755.287500  0.223242  0.009693
10  755.700000  0.222448  0.010501
10  756.112500  0.222552  0.010619
10  756.525000  0.222469  0.010694
10  756.937500  0.223164  0.010551
10  757.350000  0.223239  0.010934
10  757.762500  0.223334  0.010882
10  758.175000  0.224771  0.010683
10  758.587500  0.224923  0.010533
10  759.000000  0.226483  0.010115
10  759.412500  0.227731  0.010261
10  759.825000  0.228795  0.010218
10  760.237500  0.229105  0.010165
10  760.650000  0.229925  0.010154
10  761.062500  0.230835  0.010181
10  761.475000  0.231655  0.010179
10  761.887500  0.232606  0.010193
10  762.300000  0.233797  0.010192
10  762.712500  0.234093  0.009920
10  763.125000  0.234066  0.009651
10  763.537500  0.234471  0.009317
10  763.950000  0.234930  0.009306
10  764.362500  0.235071  0.009264
10  764.775000  0.235168  0.009262
10  765.187500  0.235327  0.009374
10  765.600000  0.235769  0.009902
10  766.012500  0.235795  0.010082
10  766.425000  0.235491  0.010272
10  766.837500  0.235322  0.010539
10  767.250000  0.234535  0.010539
10  767.662500  0.233394  0.010318
10  768.075000  0.232967  0.010347
10  768.487500  0.232090  0.010337
10  768.900000  0.230741  0.010359
10  769.312500  0.230071  0.010538
10  769.725000  0.229354  0.010981
10  770.137500  0.228127  0.010996
10  770.550000  0.227210  0.010875
10  770.962500  0.226179  0.011110
10  771.375000  0.225095  0.011500
10  771.787500  0.223825  0.011533
10  772.200000  0.223607  0.011749
10  772.612500  0.223400  0.010970
10  773.025000  0.223068  0.010689
10  773.437500  0.222434  0.010620
10  773.850000  0.221465  0.010325
10  774.262500  0.220722  0.009733
10  774.675000  0.220069  0.009480
10  775.087500  0.219335  0.009461
10  775.500000  0.219274  0.009307
10  775.912500  0.218849  0.009219
10  776.325000  0.218053  0.009218
10  776.737500  0.217666  0.009111
10  777.150000  0.217539  0.008799
10  777.562500  0.216915  0.008799
10  777.975000  0.216756  0.008894
10  778.387500  0.217268  0.008615
10  778.800000  0.217648  0.008189
10  779.212500  0.217488  0.008083
10  779.625000  0.217725  0.007757
10  780.037500  0.217954  0.007219
10  780.450000  0.217636  0.007496
10  780.862500  0.216903  0.007747
10  781.275000  0.216545  0.008533
10  781.687500  0.216586  0.008910
10  782.100000  0.216695  0.009221
10  782.512500  0.216432  0.009461
10  782.925000  0.217061  0.009448
10  783.337500  0.217232  0.009511
10  783.750000  0.217569  0.009477
10  784.162500  0.218127  0.009730
10  784.575000  0.218350  0.009906
10  784.987500  0.218556  0.010442
10  785.400000  0.219259  0.010861
10  785.812500  0.220103  0.011725
10  786.225000  0.220391  0.012903
10  786.637500  0.220335  0.014188
10  787.050000  0.221425  0.015014
10  787.462500  0.222750  0.015862
10  787.875000  0.223850  0.016367
10  788.287500  0.224886  0.016615
10  788.700000  0.226274  0.017287
10  789.112500  0.227196  0.017294
10  789.525000  0.228441  0.017707
10  789.937500  0.229401  0.018290
10  790.350000  0.230352  0.019069
10  790.762500  0.232709  0.019185
10  791.175000  0.235551  0.019312
10  791.587500  0.237974  0.019586
10  792.000000  0.240509  0.019513
10  792.412500  0.242998  0.019065
10  792.825000  0.245740  0.018778
10  793.237500  0.247182  0.018840
10  793.650000  0.249042  0.018595
10  794.062500  0.251191  0.018231
10  794.475000  0.252371  0.018416
10  794.887500  0.253792  0.017639
10  795.300000  0.255505  0.016717
10  795.712500  0.257425  0.016568
10  796.125000  0.258620  0.016247
10  796.537500  0.259288  0.015798
10  796.950000  0.259869  0.015694
10  797.362500  0.260843  0.016360
10  797.775000  0.260724  0.016298
10  798.187500  0.261168  0.016661
10  798.600000  0.260830  0.016710
10  799.012500  0.260444  0.016900
10  799.425000  0.259640  0.016946
10  799.837500  0.258312  0.016840
10  800.250000  0.256662  0.016782
10  800.662500  0.254302  0.016492
10  801.075000  0.252242  0.016462
10  801.487500  0.250143  0.016487
10  801.900000  0.248126  0.016576
10  802.312500  0.245334  0.016595
10  802.725000  0.243527  0.016626
10  803.137500  0.241305  0.016598
10  803.550000  0.239753  0.016318
10  803.962500  0.238316  0.016211
10  804.375000  0.236694  0.016161
10  804.787500  0.234940  0.016375
10  805.200000  0.234276  0.016274
10  805.612500  0.234055  0.016082
10  806.025000  0.233985  0.015955
10  806.437500  0.233925  0.015630
10  806.850000  0.234445  0.014963
10  807.262500  0.235547  0.013935
10  807.675000  0.236200  0.014025
10  808.087500  0.236944  0.014401
10  808.500000  0.237813  0.014250
10  808.912500  0.238386  0.014311
10  809.325000  0.238512  0.014504
10  809.737500  0.238495  0.014936
10  810.150000  0.239194  0.014205
10  810.562500  0.239625  0.013895
10  810.975000  0.239296  0.013798
10  811.387500  0.240505  0.012451
10  811.800000  0.240771  0.012169
10  812.212500  0.241339  0.012581
10  812.625000  0.240654  0.012312
10  813.037500  0.240325  0.012377
10  813.450000  0.239478  0.012357
10  813.862500  0.238728  0.012353
10  814.275000  0.237801  0.012172
10  814.687500  0.237437  0.012301
10  815.100000  0.236646  0.012504
10  815.512500  0.235966  0.012744
10  815.925000  0.235047  0.013112
10  816.337500  0.233844  0.013178
10  816.750000  0.232820  0.013851
10  817.162500  0.231801  0.014437
10  817.575000  0.230534  0.014472
10  817.987500  0.228917  0.014423
10  818.400000  0.227252  0.014473
10  818.812500  0.225931  0.014742
10  819.225000  0.225077  0.014351
10  819.637500  0.223505  0.014310
10  820.050000  0.223077  0.013684
10  820.462500  0.222978  0.013595
10  820.875000  0.222100  0.013269
10  821.287500  0.221989  0.012363
10  821.700000  0.222760  0.010743
10  822.112500  0.222850  0.010921
10  822.525000  0.222391  0.010803
10  822.937500  0.221387  0.010608
10  823.350000  0.220393  0.010372
10  823.762500  0.219572  0.010237
10  824.175000  0.218840  0.010220
10  824.587500  0.217505  0.010946
10  825.000000  0.216350  0.011258
10  825.412500  0.215712  0.011377
10  825.825000  0.215425  0.011383
10  826.237500  0.214663  0.011738
10  826.650000  0.214087  0.011752
10  827.062500  0.214688  0.011956
10  827.475000  0.214674  0.011944
10  827.887500  0.215972  0.011979
10  828.300000  0.216146  0.011914
10  828.712500  0.216557  0.011704
10  829.125000  0.215778  0.012384
10  829.537500  0.216069  0.012569
10  829.950000  0.216576  0.012663
10  830.362500  0.218266  0.012502
10  830.775000  0.219536  0.012345
10  831.187500  0.220689  0.012356
10  831.600000  0.221633  0.012378
10  832.012500  0.222776  0.012402
10  832.425000  0.223945  0.012475
10  832.837500  0.224385  0.012410
10  833.250000  0.225582  0.012452
10  833.662500  0.225865  0.012188
10  834.075000  0.226110  0.012008
10  834.487500  0.226805  0.012181
10  834.900000  0.227293  0.012169
10  835.312500  0.227177  0.012320
10  835.725000  0.226527  0.012539
10  836.137500  0.226885  0.012527
10  836.550000  0.227284  0.012530
10  836.962500  0.226852  0.012574
10  837.375000  0.225539  0.012666
10  837.787500  0.225559  0.012624
10  838.200000  0.225335  0.012471
10  838.612500  0.224302  0.012081
10  839.025000  0.223511  0.011337
10  839.437500  0.222779  0.011026
10  839.850000  0.222147  0.011014
10  840.262500  0.222753  0.011513
10  840.675000  0.222994  0.011736
10  841.087500  0.223422  0.012334
10  841.500000  0.223870  0.011968
10  841.912500  0.223883  0.011735
10  842.325000  0.223377  0.011745
10  842.737500  0.222710  0.011828
10  843.150000  0.223166  0.011529
10  843.562500  0.223294  0.011467
10  843.975000  0.222563  0.011220
10  844.387500  0.222093  0.011286
10  844.800000  0.220719  0.010905
10  845.212500  0.219994  0.011146
10  845.625000  0.219921  0.011194
10  846.037500  0.220881  0.010556
10  846.450000  0.221259  0.010648
10  846.862500  0.221446  0.011185
10  847.275000  0.221125  0.011710
10  847.687500  0.222310  0.011695
10  848.100000  0.222576  0.011850
10  848.512500  0.223591  0.011860
10  848.925000  0.224019  0.011795
10  849.337500  0.224186  0.011705
10  849.750000  0.224680  0.011936
10  850.162500  0.225165  0.011787
10  850.575000  0.225015  0.012260
10  850.987500  0.225003  0.012365
10  851.400000  0.224822  0.012197
10  851.812500  0.225411  0.012100
10  852.225000  0.226225  0.012309
10  852.637500  0.227260  0.012651
10  853.050000  0.227798  0.012682
10  853.462500  0.228466  0.012740
10  853.875000  0.229728  0.012905
10  854.287500  0.231917  0.012721
10  854.700000  0.233207  0.012807
10  855.112500  0.235399  0.013009
10  855.525000  0.237505  0.013046
10  855.937500  0.238710  0.012877
10  856.350000  0.239684  0.012755
10  856.762500  0.240802  0.012784
10  857.175000  0.241303  0.011904
10  857.587500  0.241430  0.011248
10  858.000000  0.240880  0.009796
10  858.412500  0.241016  0.009253
10  858.825000  0.241548  0.009540
10  859.237500  0.241745  0.009570
10  859.650000  0.241579  0.009560
10  860.062500  0.241159  0.009275
10  860.475000  0.240714  0.009099
10  860.887500  0.240324  0.009169
10  861.300000  0.239678  0.009164
10  861.712500  0.238734  0.009183
10  862.125000  0.238418  0.009257
10  862.537500  0.238042  0.009295
10  862.950000  0.237055  0.009220
10  863.362500  0.236424  0.009217
10  863.775000  0.236178  0.009059
10  864.187500  0.236322  0.008959
10  864.600000  0.234850  0.008908
10  865.012500  0.234190  0.008895
10  865.425000  0.232639  0.009262
10  865.837500  0.231924  0.009253
10  866.250000  0.231384  0.009252
10  866.662500  0.230939  0.009215
10  867.075000  0.230377  0.009218
10  867.487500  0.230317  0.008870
10  867.900000  0.230440  0.008678
10  868.312500  0.230482  0.008498
10  868.725000  0.229462  0.009392
10  869.137500  0.229295  0.009689
10  869.550000  0.230357  0.009386
10  869.962500  0.231210  0.009225
10  870.375000  0.231697  0.009284
10  870.787500  0.232098  0.009735
10  871.200000  0.231606  0.012197
10  871.612500  0.232470  0.012772
10  872.025000  0.232038  0.013709
10  872.437500  0.232602  0.013977
10  872.850000  0.233486  0.014311
10  873.262500  0.234351  0.015119
10  873.675000  0.235551  0.015911
10  874.087500  0.236529  0.016438
10  874.500000  0.238095  0.016919
10  874.912500  0.240476  0.016960
10  875.325000  0.242188  0.016858
10  875.737500  0.243863  0.016181
10  876.150000  0.246101  0.016074
10  876.562500  0.248685  0.016262
10  876.975000  0.250570  0.016205
10  877.387500  0.252562  0.016466
10  877.800000  0.253699  0.016310
10  878.212500  0.254769  0.016372
10  878.625000  0.255355  0.016364
10  879.037500  0.255464  0.016144
10  879.450000  0.255511  0.015945
10  879.862500  0.255524  0.015824
10  880.275000  0.255657  0.015741
10  880.687500  0.255203  0.015582
10  881.100000  0.254090  0.015246
10  881.512500  0.253921  0.015238
10  881.925000  0.253506  0.015158
10  882.337500  0.254028  0.015245
10  882.750000  0.253493  0.015147
10  883.162500  0.252400  0.015079
10  883.575000  0.251965  0.015058
10  883.987500  0.251144  0.014919
10  884.400000  0.250134  0.014856
10  884.812500  0.248807  0.014667
10  885.225000  0.246774  0.014858
10  885.637500  0.246014  0.014834
10  886.050000  0.245270  0.014850
10  886.462500  0.244033  0.014574
10  886.875000  0.242716  0.014381
10  887.287500  0.241552  0.014376
10  887.700000  0.240937  0.014369
10  888.112500  0.241481  0.013442
10  888.525000  0.241385  0.013318
10  888.937500  0.241791  0.012597
10  889.350000  0.241308  0.012661
10  889.762500  0.240943  0.012856
10  890.175000  0.241107  0.012932
10  890.587500  0.242421  0.012349
10  891.000000  0.243235  0.012511
10  891.412500  0.245075  0.012079
10  891.825000  0.246355  0.012162
10  892.237500  0.248411  0.012063
10  892.650000  0.249961  0.012058
10  893.062500  0.250928  0.011908
10  893.475000  0.251401  0.011518
10  893.887500  0.252136  0.011289
10  894.300000  0.251806  0.010446
10  894.712500  0.251403  0.009880
10  895.125000  0.251027  0.009393
10  895.537500  0.251680  0.009376
10  895.950000  0.252044  0.009374
10  896.362500  0.252593  0.009320
10  896.775000  0.253187  0.009305
10  897.187500  0.253513  0.009171
10  897.600000  0.253861  0.009166
10  898.012500  0.254458  0.009130
10  898.425000  0.254723  0.009122
10  898.837500  0.255869  0.010113
10  899.250000  0.255675  0.009947
10  899.662500  0.255812  0.010185
10  900.075000  0.256281  0.010430
10  900.487500  0.255646  0.010328
10  900.900000  0.255099  0.010423
10  901.312500  0.254483  0.010522
10  901.725000  0.253384  0.010493
10  902.137500  0.253349  0.010146
10  902.550000  0.252618  0.010134
10  902.962500  0.251858  0.010215
10  903.375000  0.250455  0.010648
10  903.787500  0.249932  0.010624
10  904.200000  0.248910  0.010932
10  904.612500  0.248303  0.010882
10  905.025000  0.247549  0.010789
10  905.437500  0.245927  0.011305
10  905.850000  0.244947  0.011427
10  906.262500  0.244552  0.011565
10  906.675000  0.244709  0.011460
10  907.087500  0.245796  0.010998
10  907.500000  0.245503  0.011342
10  907.912500  0.246886  0.010754
10  908.325000  0.246478  0.012047
10  908.737500  0.246510  0.013200
10  909.150000  0.246109  0.014606
10  909.562500  0.246453  0.014940
10  909.975000  0.247738  0.014923
10  910.387500  0.249174  0.014923
10  910.800000  0.250345  0.014881
10  911.212500  0.252092  0.014876
10  911.625000  0.253646  0.014939
10  912.037500  0.255509  0.014934
10  912.450000  0.256537  0.015222
10  912.862500  0.258158  0.015333
10  913.275000  0.259310  0.015587
10  913.687500  0.260910  0.015517
10  914.100000  0.261508  0.015984
10  914.512500  0.262890  0.016123
10  914.925000  0.263962  0.016647
10  915.337500  0.266068  0.016600
10  915.750000  0.267180  0.015515
10  916.162500  0.268407  0.015162
10  916.575000  0.268993  0.014595
10  916.987500  0.269485  0.013891
10  917.400000  0.269972  0.013554
10  917.812500  0.270367  0.012828
10  918.225000  0.270422  0.012239
10  918.637500  0.270407  0.012005
10  919.050000  0.270679  0.011856
10  919.462500  0.271562  0.012664
10  919.875000  0.271742  0.012864
10  920.287500  0.272231  0.013114
10  920.700000  0.271202  0.012793
10  921.112500  0.270768  0.012790
10  921.525000  0.269462  0.012599
10  921.937500  0.268495  0.012467
10  922.350000  0.267737  0.012441
10  922.762500  0.267197  0.012497
10  923.175000  0.266543  0.012492
10  923.587500  0.265811  0.012513
